"run","Winner"
4355,"T"
4363,"T"
4371,"T"
4379,"CT"
4387,"T"
4395,"T"
4403,"T"
4411,"T"
4419,"T"
4427,"T"
4435,"DRAW"
4443,"CT"
4451,"T"
4459,"T"
4467,"T"
4475,"T"
4483,"T"
4491,"DRAW"
4499,"T"
4507,"T"
4515,"CT"
4523,"CT"
4531,"T"
4539,"CT"
4547,"T"
4555,"T"
4563,"T"
4571,"CT"
4579,"T"
4587,"T"
4595,"T"
4603,"T"
4611,"T"
4619,"T"
4627,"T"
4635,"T"
4643,"T"
4651,"T"
4659,"CT"
4667,"T"
4675,"DRAW"
4683,"T"
4691,"T"
4699,"T"
4707,"T"
4715,"T"
4723,"T"
4731,"T"
4739,"T"
4747,"T"
4755,"T"
4763,"T"
4771,"T"
4779,"T"
4787,"T"
4795,"T"
4803,"DRAW"
4811,"T"
4819,"T"
4827,"T"
4835,"T"
4843,"T"
4851,"T"
4859,"T"
4867,"T"
4875,"DRAW"
4883,"T"
4891,"T"
4899,"T"
4907,"T"
4915,"T"
4923,"DRAW"
4931,"T"
4939,"T"
4947,"T"
4955,"T"
4963,"T"
4971,"T"
4979,"T"
4987,"T"
4995,"CT"
5003,"T"
5011,"T"
5019,"T"
5027,"T"
5035,"T"
5043,"T"
5051,"T"
5059,"T"
5067,"T"
5075,"T"
5083,"T"
5091,"DRAW"
5099,"DRAW"
5107,"T"
5115,"T"
5123,"T"
5131,"T"
5139,"DRAW"
5147,"DRAW"
5155,"T"
5163,"DRAW"
5171,"T"
5179,"T"
2,"CT"
10,"DRAW"
18,"CT"
26,"CT"
34,"CT"
42,"CT"
50,"T"
58,"T"
66,"CT"
74,"T"
82,"T"
90,"DRAW"
98,"T"
106,"T"
114,"CT"
122,"T"
130,"CT"
138,"DRAW"
146,"T"
154,"T"
162,"CT"
170,"CT"
178,"CT"
186,"CT"
194,"CT"
202,"T"
210,"DRAW"
218,"CT"
226,"CT"
234,"CT"
242,"DRAW"
250,"CT"
258,"CT"
266,"DRAW"
274,"CT"
282,"CT"
290,"DRAW"
298,"T"
306,"DRAW"
314,"T"
322,"T"
330,"CT"
338,"CT"
346,"CT"
354,"CT"
362,"T"
370,"T"
378,"CT"
386,"CT"
394,"T"
402,"DRAW"
410,"T"
418,"T"
426,"T"
434,"CT"
442,"DRAW"
450,"CT"
458,"DRAW"
466,"CT"
474,"CT"
482,"CT"
490,"CT"
498,"DRAW"
506,"T"
514,"T"
522,"CT"
530,"T"
538,"DRAW"
546,"CT"
554,"CT"
562,"T"
570,"CT"
578,"T"
586,"DRAW"
594,"DRAW"
602,"T"
610,"T"
618,"CT"
626,"CT"
634,"T"
642,"DRAW"
650,"T"
658,"T"
666,"T"
674,"CT"
682,"T"
690,"T"
698,"T"
706,"T"
714,"T"
722,"T"
730,"T"
738,"T"
746,"T"
754,"T"
762,"CT"
770,"T"
778,"T"
786,"CT"
794,"T"
802,"T"
810,"T"
818,"T"
826,"T"
834,"DRAW"
842,"T"
850,"T"
858,"T"
866,"T"
874,"T"
882,"T"
890,"T"
898,"T"
906,"T"
914,"T"
922,"T"
930,"T"
938,"T"
946,"T"
954,"T"
962,"T"
970,"T"
978,"CT"
986,"T"
994,"T"
1002,"T"
1010,"T"
1018,"T"
1026,"T"
1034,"T"
1042,"T"
1050,"T"
1058,"T"
1066,"T"
1074,"T"
1082,"T"
1090,"T"
1098,"T"
1106,"CT"
1114,"T"
1122,"T"
1130,"T"
1138,"DRAW"
1146,"T"
1154,"T"
1162,"DRAW"
1170,"T"
1178,"T"
1186,"T"
1194,"CT"
1202,"T"
1210,"T"
1218,"CT"
1226,"T"
1234,"T"
1242,"T"
1250,"T"
1258,"T"
1266,"T"
1274,"T"
1282,"T"
1290,"T"
1298,"CT"
1306,"T"
1314,"CT"
1322,"DRAW"
1330,"DRAW"
1338,"T"
1346,"T"
1354,"T"
1362,"CT"
1370,"T"
1378,"T"
1386,"T"
1394,"T"
1402,"T"
1410,"CT"
1418,"T"
1426,"DRAW"
1434,"DRAW"
1442,"T"
1450,"T"
1458,"T"
1466,"T"
1474,"T"
1482,"CT"
1490,"T"
1498,"T"
1506,"T"
1514,"T"
1522,"T"
1530,"T"
1538,"CT"
1546,"T"
1554,"DRAW"
1562,"CT"
1570,"T"
1578,"CT"
1586,"T"
1594,"T"
1602,"T"
1610,"DRAW"
1618,"T"
1626,"DRAW"
1634,"CT"
1642,"T"
1650,"CT"
1658,"T"
1666,"T"
1674,"T"
1682,"T"
1690,"T"
1698,"T"
1706,"DRAW"
1714,"T"
1722,"T"
1730,"CT"
1738,"T"
1746,"CT"
1754,"CT"
1762,"DRAW"
1770,"T"
1778,"CT"
1786,"T"
1794,"CT"
1802,"T"
1810,"T"
1818,"T"
1826,"T"
1834,"DRAW"
1842,"CT"
1850,"T"
1858,"DRAW"
1866,"DRAW"
1874,"T"
1882,"T"
1890,"DRAW"
1898,"T"
1906,"T"
1914,"T"
1922,"T"
1930,"T"
1938,"DRAW"
1946,"T"
1954,"T"
1962,"T"
1970,"T"
1978,"T"
1986,"T"
1994,"T"
2002,"T"
2010,"T"
2018,"T"
2026,"T"
2034,"T"
2042,"T"
2050,"T"
2058,"CT"
2066,"T"
2074,"T"
2082,"T"
2090,"T"
2098,"T"
2106,"T"
2114,"T"
2122,"T"
2130,"T"
2138,"T"
2146,"T"
2154,"T"
2162,"T"
2170,"T"
2178,"CT"
2186,"DRAW"
2194,"DRAW"
2202,"T"
2210,"T"
2218,"T"
2226,"CT"
2234,"T"
2242,"T"
2250,"T"
2258,"T"
2266,"T"
2274,"CT"
2282,"T"
2290,"T"
2298,"CT"
2306,"T"
2314,"T"
2322,"T"
2330,"T"
2338,"DRAW"
2346,"T"
2354,"T"
2362,"T"
2370,"T"
2378,"T"
2386,"T"
2394,"T"
2402,"T"
2410,"T"
2418,"T"
2426,"T"
2434,"T"
2442,"T"
2450,"T"
2458,"T"
2466,"T"
2474,"T"
2482,"T"
2490,"T"
2498,"CT"
2506,"T"
2514,"CT"
2522,"T"
2530,"T"
2538,"T"
2546,"T"
2554,"DRAW"
2562,"T"
2570,"T"
2578,"T"
2586,"T"
2594,"CT"
2602,"DRAW"
2610,"CT"
2618,"DRAW"
2626,"CT"
2634,"DRAW"
2642,"T"
2650,"T"
2658,"CT"
2666,"T"
2674,"T"
2682,"CT"
2690,"T"
2698,"T"
2706,"CT"
2714,"CT"
2722,"CT"
2730,"CT"
2738,"CT"
2746,"DRAW"
2754,"CT"
2762,"CT"
2770,"DRAW"
2778,"CT"
2786,"CT"
2794,"T"
2802,"CT"
2810,"CT"
2818,"T"
2826,"CT"
2834,"T"
2842,"T"
2850,"CT"
2858,"CT"
2866,"T"
2874,"CT"
2882,"T"
2890,"T"
2898,"T"
2906,"T"
2914,"T"
2922,"DRAW"
2930,"DRAW"
2938,"T"
2946,"CT"
2954,"DRAW"
2962,"T"
2970,"CT"
2978,"T"
2986,"T"
2994,"CT"
3002,"DRAW"
3010,"T"
3018,"CT"
3026,"CT"
3034,"CT"
3042,"CT"
3050,"CT"
3058,"T"
3066,"CT"
3074,"DRAW"
3082,"DRAW"
3090,"CT"
3098,"T"
3106,"T"
3114,"CT"
3122,"DRAW"
3130,"T"
3138,"CT"
3146,"CT"
3154,"T"
3162,"CT"
3170,"DRAW"
3178,"T"
3186,"CT"
3194,"CT"
3202,"T"
3210,"CT"
3218,"T"
3226,"DRAW"
3234,"CT"
3242,"T"
3250,"T"
3258,"T"
3266,"T"
3274,"T"
3282,"T"
3290,"T"
3298,"T"
3306,"T"
3314,"T"
3322,"T"
3330,"T"
3338,"T"
3346,"T"
3354,"CT"
3362,"T"
3370,"T"
3378,"DRAW"
3386,"T"
3394,"T"
3402,"CT"
3410,"DRAW"
3418,"T"
3426,"T"
3434,"T"
3442,"T"
3450,"T"
3458,"T"
3466,"T"
3474,"CT"
3482,"DRAW"
3490,"T"
3498,"T"
3506,"T"
3514,"T"
3522,"T"
3530,"T"
3538,"T"
3546,"T"
3554,"T"
3562,"T"
3570,"CT"
3578,"T"
3586,"DRAW"
3594,"T"
3602,"T"
3610,"T"
3618,"T"
3626,"T"
3634,"T"
3642,"T"
3650,"T"
3658,"T"
3666,"T"
3674,"DRAW"
3682,"T"
3690,"CT"
3698,"T"
3706,"CT"
3714,"DRAW"
3722,"T"
3730,"T"
3738,"T"
3746,"T"
3754,"T"
3762,"T"
3770,"T"
3778,"T"
3786,"T"
3794,"T"
3802,"T"
3810,"T"
3818,"T"
3826,"T"
3834,"T"
3842,"T"
3850,"T"
3858,"T"
3866,"T"
3874,"T"
3882,"T"
3890,"T"
3898,"DRAW"
3906,"CT"
3914,"CT"
3922,"T"
3930,"T"
3938,"T"
3946,"T"
3954,"T"
3962,"T"
3970,"T"
3978,"T"
3986,"T"
3994,"T"
4002,"CT"
4010,"T"
4018,"CT"
4026,"CT"
4034,"T"
4042,"DRAW"
4050,"T"
4058,"DRAW"
4066,"T"
4074,"T"
4082,"T"
4090,"T"
4098,"T"
4106,"DRAW"
4114,"DRAW"
4122,"CT"
4130,"T"
4138,"T"
4146,"CT"
4154,"T"
4162,"T"
4170,"CT"
4178,"T"
4186,"T"
4194,"T"
4202,"T"
4210,"T"
4218,"CT"
4226,"CT"
4234,"T"
4242,"T"
4250,"T"
4258,"T"
4266,"T"
4274,"T"
4282,"T"
4290,"CT"
4298,"DRAW"
4306,"T"
4314,"T"
4322,"CT"
4330,"T"
4338,"CT"
4346,"CT"
4354,"T"
4362,"CT"
4370,"T"
4378,"T"
4386,"CT"
4394,"T"
4402,"T"
4410,"T"
4418,"T"
4426,"T"
4434,"CT"
4442,"T"
4450,"T"
4458,"CT"
4466,"T"
4474,"T"
4482,"T"
4490,"T"
4498,"T"
4506,"T"
4514,"T"
4522,"T"
4530,"T"
4538,"T"
4546,"T"
4554,"T"
4562,"T"
4570,"T"
4578,"T"
4586,"T"
4594,"T"
4602,"CT"
4610,"T"
4618,"T"
4626,"T"
4634,"T"
4642,"T"
4650,"T"
4658,"CT"
4666,"T"
4674,"CT"
4682,"T"
4690,"T"
4698,"T"
4706,"T"
4714,"T"
4722,"T"
4730,"T"
4738,"T"
4746,"T"
4754,"T"
4762,"T"
4770,"CT"
4778,"T"
4786,"T"
4794,"T"
4802,"T"
4810,"T"
4818,"CT"
4826,"T"
4834,"T"
4842,"T"
4850,"T"
4858,"T"
4866,"CT"
4874,"T"
4882,"T"
4890,"DRAW"
4898,"T"
4906,"DRAW"
4914,"CT"
4922,"T"
4930,"T"
4938,"T"
4946,"T"
4954,"T"
4962,"T"
4970,"T"
4978,"T"
4986,"CT"
4994,"T"
5002,"T"
5010,"T"
5018,"T"
5026,"T"
5034,"T"
5042,"T"
5050,"T"
5058,"T"
5066,"T"
5074,"T"
5082,"CT"
5090,"DRAW"
5098,"T"
5106,"T"
5114,"T"
5122,"T"
5130,"CT"
5138,"DRAW"
5146,"T"
5154,"T"
5162,"CT"
5170,"T"
5178,"CT"
1,"DRAW"
9,"CT"
17,"CT"
25,"CT"
33,"CT"
41,"DRAW"
49,"DRAW"
57,"T"
65,"DRAW"
73,"T"
81,"CT"
89,"T"
97,"T"
105,"CT"
113,"CT"
121,"T"
129,"CT"
137,"CT"
145,"T"
153,"CT"
161,"DRAW"
169,"T"
177,"CT"
185,"T"
193,"T"
201,"DRAW"
209,"DRAW"
217,"DRAW"
225,"CT"
233,"CT"
241,"CT"
249,"CT"
257,"CT"
265,"T"
273,"CT"
281,"CT"
289,"T"
297,"DRAW"
305,"DRAW"
313,"T"
321,"CT"
329,"CT"
337,"CT"
345,"CT"
353,"CT"
361,"DRAW"
369,"CT"
377,"CT"
385,"DRAW"
393,"DRAW"
401,"T"
409,"T"
417,"T"
425,"CT"
433,"DRAW"
441,"CT"
449,"CT"
457,"CT"
465,"CT"
473,"T"
481,"T"
489,"CT"
497,"CT"
505,"T"
513,"DRAW"
521,"DRAW"
529,"DRAW"
537,"CT"
545,"CT"
553,"CT"
561,"CT"
569,"DRAW"
577,"T"
585,"CT"
593,"DRAW"
601,"DRAW"
609,"CT"
617,"T"
625,"T"
633,"CT"
641,"CT"
649,"T"
657,"T"
665,"T"
673,"T"
681,"T"
689,"T"
697,"T"
705,"T"
713,"T"
721,"T"
729,"T"
737,"T"
745,"T"
753,"T"
761,"T"
769,"T"
777,"CT"
785,"T"
793,"T"
801,"T"
809,"T"
817,"T"
825,"DRAW"
833,"T"
841,"T"
849,"T"
857,"T"
865,"T"
873,"T"
881,"T"
889,"T"
897,"CT"
905,"T"
913,"T"
921,"T"
929,"T"
937,"T"
945,"T"
953,"T"
961,"T"
969,"T"
977,"T"
985,"T"
993,"T"
1001,"T"
1009,"T"
1017,"T"
1025,"DRAW"
1033,"T"
1041,"T"
1049,"T"
1057,"T"
1065,"T"
1073,"T"
1081,"T"
1089,"T"
1097,"T"
1105,"T"
1113,"T"
1121,"T"
1129,"T"
1137,"T"
1145,"T"
1153,"T"
1161,"T"
1169,"T"
1177,"T"
1185,"T"
1193,"T"
1201,"T"
1209,"CT"
1217,"CT"
1225,"T"
1233,"T"
1241,"T"
1249,"T"
1257,"T"
1265,"T"
1273,"T"
1281,"T"
1289,"CT"
1297,"T"
1305,"DRAW"
1313,"CT"
1321,"T"
1329,"DRAW"
1337,"T"
1345,"T"
1353,"T"
1361,"T"
1369,"T"
1377,"T"
1385,"T"
1393,"T"
1401,"T"
1409,"T"
1417,"T"
1425,"CT"
1433,"T"
1441,"T"
1449,"T"
1457,"T"
1465,"T"
1473,"T"
1481,"T"
1489,"T"
1497,"DRAW"
1505,"DRAW"
1513,"DRAW"
1521,"T"
1529,"DRAW"
1537,"T"
1545,"DRAW"
1553,"T"
1561,"DRAW"
1569,"T"
1577,"T"
1585,"T"
1593,"CT"
1601,"T"
1609,"T"
1617,"T"
1625,"DRAW"
1633,"T"
1641,"T"
1649,"DRAW"
1657,"DRAW"
1665,"T"
1673,"T"
1681,"T"
1689,"T"
1697,"T"
1705,"T"
1713,"T"
1721,"T"
1729,"T"
1737,"CT"
1745,"T"
1753,"T"
1761,"DRAW"
1769,"T"
1777,"T"
1785,"T"
1793,"T"
1801,"T"
1809,"T"
1817,"T"
1825,"T"
1833,"CT"
1841,"CT"
1849,"T"
1857,"CT"
1865,"CT"
1873,"T"
1881,"T"
1889,"T"
1897,"T"
1905,"CT"
1913,"T"
1921,"T"
1929,"T"
1937,"T"
1945,"T"
1953,"T"
1961,"T"
1969,"T"
1977,"CT"
1985,"T"
1993,"T"
2001,"T"
2009,"T"
2017,"T"
2025,"T"
2033,"T"
2041,"T"
2049,"T"
2057,"T"
2065,"T"
2073,"CT"
2081,"T"
2089,"T"
2097,"T"
2105,"T"
2113,"T"
2121,"T"
2129,"T"
2137,"T"
2145,"T"
2153,"T"
2161,"T"
2169,"T"
2177,"DRAW"
2185,"T"
2193,"T"
2201,"T"
2209,"T"
2217,"CT"
2225,"T"
2233,"T"
2241,"T"
2249,"T"
2257,"T"
2265,"T"
2273,"T"
2281,"T"
2289,"DRAW"
2297,"T"
2305,"T"
2313,"T"
2321,"T"
2329,"T"
2337,"T"
2345,"T"
2353,"T"
2361,"T"
2369,"T"
2377,"T"
2385,"T"
2393,"T"
2401,"CT"
2409,"CT"
2417,"T"
2425,"T"
2433,"T"
2441,"T"
2449,"T"
2457,"T"
2465,"T"
2473,"T"
2481,"T"
2489,"T"
2497,"T"
2505,"T"
2513,"CT"
2521,"T"
2529,"T"
2537,"T"
2545,"T"
2553,"T"
2561,"T"
2569,"DRAW"
2577,"T"
2585,"T"
2593,"T"
2601,"CT"
2609,"T"
2617,"DRAW"
2625,"CT"
2633,"DRAW"
2641,"T"
2649,"CT"
2657,"T"
2665,"T"
2673,"CT"
2681,"T"
2689,"T"
2697,"DRAW"
2705,"CT"
2713,"CT"
2721,"CT"
2729,"DRAW"
2737,"T"
2745,"CT"
2753,"T"
2761,"CT"
2769,"CT"
2777,"CT"
2785,"DRAW"
2793,"CT"
2801,"DRAW"
2809,"T"
2817,"CT"
2825,"CT"
2833,"T"
2841,"CT"
2849,"T"
2857,"DRAW"
2865,"CT"
2873,"T"
2881,"T"
2889,"CT"
2897,"T"
2905,"CT"
2913,"CT"
2921,"CT"
2929,"CT"
2937,"CT"
2945,"CT"
2953,"DRAW"
2961,"CT"
2969,"CT"
2977,"T"
2985,"CT"
2993,"DRAW"
3001,"DRAW"
3009,"DRAW"
3017,"CT"
3025,"DRAW"
3033,"CT"
3041,"CT"
3049,"T"
3057,"CT"
3065,"CT"
3073,"DRAW"
3081,"CT"
3089,"CT"
3097,"T"
3105,"CT"
3113,"T"
3121,"T"
3129,"DRAW"
3137,"CT"
3145,"DRAW"
3153,"CT"
3161,"CT"
3169,"T"
3177,"CT"
3185,"T"
3193,"CT"
3201,"CT"
3209,"DRAW"
3217,"T"
3225,"T"
3233,"DRAW"
3241,"T"
3249,"T"
3257,"T"
3265,"T"
3273,"CT"
3281,"T"
3289,"T"
3297,"T"
3305,"T"
3313,"T"
3321,"T"
3329,"T"
3337,"T"
3345,"T"
3353,"T"
3361,"T"
3369,"T"
3377,"T"
3385,"T"
3393,"T"
3401,"T"
3409,"CT"
3417,"T"
3425,"T"
3433,"T"
3441,"T"
3449,"T"
3457,"T"
3465,"CT"
3473,"T"
3481,"T"
3489,"DRAW"
3497,"T"
3505,"T"
3513,"T"
3521,"T"
3529,"T"
3537,"T"
3545,"T"
3553,"T"
3561,"T"
3569,"T"
3577,"T"
3585,"T"
3593,"T"
3601,"T"
3609,"T"
3617,"T"
3625,"T"
3633,"T"
3641,"T"
3649,"T"
3657,"T"
3665,"T"
3673,"T"
3681,"T"
3689,"T"
3697,"DRAW"
3705,"CT"
3713,"T"
3721,"T"
3729,"DRAW"
3737,"CT"
3745,"T"
3753,"T"
3761,"T"
3769,"T"
3777,"T"
3785,"T"
3793,"DRAW"
3801,"T"
3809,"T"
3817,"T"
3825,"T"
3833,"T"
3841,"T"
3849,"CT"
3857,"T"
3865,"T"
3873,"CT"
3881,"T"
3889,"T"
3897,"CT"
3905,"DRAW"
3913,"T"
3921,"CT"
3929,"T"
3937,"T"
3945,"T"
3953,"T"
3961,"T"
3969,"T"
3977,"T"
3985,"T"
3993,"T"
4001,"CT"
4009,"T"
4017,"CT"
4025,"DRAW"
4033,"T"
4041,"T"
4049,"T"
4057,"T"
4065,"CT"
4073,"T"
4081,"T"
4089,"T"
4097,"T"
4105,"T"
4113,"T"
4121,"DRAW"
4129,"T"
4137,"CT"
4145,"T"
4153,"T"
4161,"T"
4169,"DRAW"
4177,"T"
4185,"T"
4193,"T"
4201,"T"
4209,"CT"
4217,"CT"
4225,"T"
4233,"CT"
4241,"DRAW"
4249,"T"
4257,"T"
4265,"T"
4273,"T"
4281,"DRAW"
4289,"T"
4297,"T"
4305,"T"
4313,"CT"
4321,"T"
4329,"DRAW"
4337,"DRAW"
4345,"T"
4353,"CT"
4361,"DRAW"
4369,"DRAW"
4377,"DRAW"
4385,"T"
4393,"T"
4401,"DRAW"
4409,"T"
4417,"T"
4425,"T"
4433,"T"
4441,"T"
4449,"CT"
4457,"CT"
4465,"T"
4473,"T"
4481,"T"
4489,"DRAW"
4497,"T"
4505,"DRAW"
4513,"T"
4521,"T"
4529,"T"
4537,"T"
4545,"DRAW"
4553,"T"
4561,"T"
4569,"CT"
4577,"T"
4585,"T"
4593,"CT"
4601,"T"
4609,"T"
4617,"T"
4625,"T"
4633,"T"
4641,"T"
4649,"T"
4657,"T"
4665,"T"
4673,"DRAW"
4681,"T"
4689,"T"
4697,"T"
4705,"T"
4713,"T"
4721,"T"
4729,"T"
4737,"T"
4745,"T"
4753,"T"
4761,"T"
4769,"T"
4777,"T"
4785,"T"
4793,"T"
4801,"T"
4809,"DRAW"
4817,"T"
4825,"T"
4833,"T"
4841,"T"
4849,"T"
4857,"T"
4865,"T"
4873,"T"
4881,"T"
4889,"T"
4897,"T"
4905,"T"
4913,"T"
4921,"T"
4929,"T"
4937,"T"
4945,"T"
4953,"T"
4961,"T"
4969,"T"
4977,"CT"
4985,"DRAW"
4993,"T"
5001,"CT"
5009,"T"
5017,"T"
5025,"T"
5033,"T"
5041,"T"
5049,"T"
5057,"T"
5065,"T"
5073,"T"
5081,"T"
5089,"T"
5097,"DRAW"
5105,"DRAW"
5113,"T"
5121,"DRAW"
5129,"T"
5137,"T"
5145,"T"
5153,"T"
5161,"T"
5169,"T"
5177,"DRAW"
